Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       1976          2         27          0          0          0      2.146000e-01      0.000000e+00      2.489000e+00      1.537775e+01 
       1976          2         28          0          0          0      2.123000e-01      0.000000e+00      2.522000e+00      1.861945e+01 
       1976          2         29          0          0          0      2.112000e-01      0.000000e+00      2.555000e+00      2.045280e+01 
       1976          3          1          0          0          0      2.112000e-01      0.000000e+00      2.589000e+00      2.189445e+01 
       1976          3          2          0          0          0      2.123000e-01      0.000000e+00      2.623000e+00      2.340555e+01 
       1976          3          3          0          0          0      2.090000e-01      0.000000e+00      2.658000e+00      2.292225e+01 
       1976          3          4          0          0          0      2.056000e-01      2.910000e+00      2.693000e+00      2.359170e+01 
       1976          3          5          0          0          0      2.045000e-01      5.460000e+00      2.728000e+00      1.588890e+01 
       1976          3          6          0          0          0      3.123000e-01      1.323000e+01      2.764000e+00      8.663900e+00 
       1976          3          7          0          0          0      4.033000e-01      5.450000e+00      2.800000e+00      9.625000e+00 
       1976          3          8          0          0          0      2.539000e-01      5.830000e+00      2.836000e+00      1.381665e+01 
       1976          3          9          0          0          0      2.472000e-01      0.000000e+00      2.873000e+00      1.157225e+01 
       1976          3         10          0          0          0      2.337000e-01      1.000000e-02      2.910000e+00      1.283335e+01 
       1976          3         11          0          0          0      2.314000e-01      9.000000e-02      2.947000e+00      1.426665e+01 
       1976          3         12          0          0          0      2.292000e-01      1.850000e+00      2.985000e+00      1.989165e+01 
       1976          3         13          0          0          0      2.247000e-01      4.890000e+00      3.023000e+00      8.563900e+00 
       1976          3         14          0          0          0      2.281000e-01      1.000000e-02      3.061000e+00      8.638900e+00 
       1976          3         15          0          0          0      2.269000e-01      0.000000e+00      3.099000e+00      1.407500e+01 
       1976          3         16          0          0          0      2.247000e-01      0.000000e+00      3.138000e+00      1.169165e+01 
       1976          3         17          0          0          0      2.168000e-01      0.000000e+00      3.177000e+00      1.040830e+01 
       1976          3         18          0          0          0      2.123000e-01      0.000000e+00      3.216000e+00      1.428885e+01 
       1976          3         19          0          0          0      2.112000e-01      0.000000e+00      3.255000e+00      1.954170e+01 
       1976          3         20          0          0          0      2.112000e-01      4.000000e-02      3.295000e+00      2.420280e+01 
       1976          3         21          0          0          0      2.090000e-01      2.620000e+00      3.335000e+00      1.553330e+01 
       1976          3         22          0          0          0      2.090000e-01      1.540000e+00      3.375000e+00      1.523335e+01 
       1976          3         23          0          0          0      2.090000e-01      3.130000e+00      3.415000e+00      1.417780e+01 
       1976          3         24          0          0          0      2.112000e-01      2.640000e+00      3.455000e+00      1.744445e+01 
